,prescriber_st,POPESTIMATE2019,class,year_month,trx,qty,DDD,DDDper100k,TRXper100k
1666,GA,10628020,Narrow-spectrum Penicillins,201906,10633.1085,428613.7705,71837.081775,675.92,100.05
1667,GA,10628020,Narrow-spectrum Penicillins,201907,11496.7006,460540.95160000003,77607.22945,730.21,108.17
1668,GA,10628020,Narrow-spectrum Penicillins,201908,11455.3618,469295.2964,77010.366975,724.6,107.78
1669,GA,10628020,Narrow-spectrum Penicillins,201909,10700.6576,461578.854,72066.32446250001,678.08,100.68
1670,GA,10628020,Narrow-spectrum Penicillins,201910,11504.0476,490041.8061,77217.675625,726.55,108.24
1671,GA,10628020,Narrow-spectrum Penicillins,201911,11085.3766,482528.3721,73184.0771875,688.6,104.3
1672,GA,10628020,Narrow-spectrum Penicillins,201912,11676.5866,492755.6427,76695.84115000001,721.64,109.87
1673,GA,10628020,Others,201901,314.4901,50476.3134,4146.279251876308,39.01,2.96
1674,GA,10628020,Others,201902,292.9813,37715.9915,3210.9220208685942,30.21,2.76
1675,GA,10628020,Others,201903,281.2702,39126.6419,3292.37248722798,30.98,2.65
1676,GA,10628020,Others,201904,298.5666,39929.9937,3480.2245401540067,32.75,2.81
1677,GA,10628020,Others,201905,399.2635,40138.0898,3812.450562608933,35.87,3.76
1678,GA,10628020,Others,201906,310.4619,33272.077600000004,2884.7678205246916,27.14,2.92
1679,GA,10628020,Others,201907,411.7365,48885.3816,4018.039291741665,37.81,3.87
1680,GA,10628020,Others,201908,477.7579,46230.0736,4359.135482709121,41.02,4.5
1681,GA,10628020,Others,201909,364.8915,43234.6365,3820.405708621773,35.95,3.43
1682,GA,10628020,Others,201910,416.3165,46017.3496,4160.719375658585,39.15,3.92
1683,GA,10628020,Others,201911,339.0979,39517.9886,3519.125065727638,33.11,3.19
1684,GA,10628020,Others,201912,308.2437,42854.1501,3562.207637426304,33.52,2.9
1685,GA,10628020,Oxazolidinones,201901,281.2582,6498.1096,3145.0360505807,29.59,2.65
1686,GA,10628020,Oxazolidinones,201902,268.8052,7460.7532,3523.0291008142,33.15,2.53
1687,GA,10628020,Oxazolidinones,201903,335.534,9838.9866,3865.9488717522,36.38,3.16
1688,GA,10628020,Oxazolidinones,201904,320.1735,9318.8267,3525.01690351918,33.17,3.01
1689,GA,10628020,Oxazolidinones,201905,304.7856,7500.6209,3441.7491513322398,32.38,2.87
1690,GA,10628020,Oxazolidinones,201906,333.4287,8139.2029,3820.65435108352,35.95,3.14
1691,GA,10628020,Oxazolidinones,201907,344.0963,7849.0806,3898.9297506174403,36.69,3.24
1692,GA,10628020,Oxazolidinones,201908,333.802,7460.2821,3592.25340083136,33.8,3.14
1693,GA,10628020,Oxazolidinones,201909,372.8883,7890.4624,4088.2678,38.47,3.51
1694,GA,10628020,Oxazolidinones,201910,322.9655,12778.8169,3560.67410825466,33.5,3.04
1695,GA,10628020,Oxazolidinones,201911,290.2018,6879.3332,3082.45930121728,29.0,2.73
1696,GA,10628020,Oxazolidinones,201912,309.8523,7934.2615,3448.15045178192,32.44,2.92
1697,GA,10628020,Polymyxins,201901,4.0355,125.512,97.6533319404,0.92,0.04
1698,GA,10628020,Polymyxins,201902,1.0065,12.078,12.078,0.11,0.01
1699,GA,10628020,Polymyxins,201903,3.0448,71.792,71.792,0.68,0.03
1700,GA,10628020,Polymyxins,201904,2.002,90.12,90.12,0.85,0.02
1701,GA,10628020,Polymyxins,201905,3.7714,71.35839999999999,71.35839999999999,0.67,0.04
1702,GA,10628020,Polymyxins,201906,4.032500000000001,114.8556,114.8556,1.08,0.04
1703,GA,10628020,Polymyxins,201907,1.0,30.0,30.0,0.28,0.01
1704,GA,10628020,Polymyxins,201908,2.9661999999999997,53.5944,53.5944,0.5,0.03
1705,GA,10628020,Polymyxins,201909,4.032,102.088,102.088,0.96,0.04
1706,GA,10628020,Polymyxins,201910,3.2836999999999996,162.9696,162.9696,1.53,0.03
1707,GA,10628020,Polymyxins,201911,2.0137,120.822,120.822,1.14,0.02
1708,GA,10628020,Polymyxins,201912,2.9292,145.752,145.752,1.37,0.03
1709,GA,10628020,Quinolones,201901,67453.6098,897370.3493,560993.204925,5278.44,634.68
1710,GA,10628020,Quinolones,201902,58137.301,784206.3743,482596.0271,4540.79,547.02
1711,GA,10628020,Quinolones,201903,60193.0304,812388.704,494864.918655,4656.23,566.36
1712,GA,10628020,Quinolones,201904,57790.4584,789254.2685,471811.86684,4439.32,543.76
1713,GA,10628020,Quinolones,201905,59009.0024,811337.1112,482950.30244,4544.12,555.22
1714,GA,10628020,Quinolones,201906,53575.6166,749586.5650000001,434297.8001,4086.35,504.1
1715,GA,10628020,Quinolones,201907,55591.1154,789784.8315,449379.41035,4228.25,523.06
1716,GA,10628020,Quinolones,201908,56936.0101,801478.1068,461518.66117,4342.47,535.72
1717,GA,10628020,Quinolones,201909,54232.9261,753693.2959,441715.865895,4156.14,510.28
1718,GA,10628020,Quinolones,201910,57671.2927,797738.8168,469944.022775,4421.75,542.63
1719,GA,10628020,Quinolones,201911,54358.8998,738510.8855,449429.200135,4228.72,511.47
1720,GA,10628020,Quinolones,201912,59867.6637,796324.9187,499804.30733,4702.7,563.3
1721,GA,10628020,Tetracyclines,201901,73410.0236,2076177.3966,1723492.7451379218,16216.5,690.72
1722,GA,10628020,Tetracyclines,201902,65223.8282,1852325.0919,1534397.6483663728,14437.29,613.7
1723,GA,10628020,Tetracyclines,201903,68423.9253,1991116.2546,1634493.542199923,15379.1,643.81
1724,GA,10628020,Tetracyclines,201904,65673.7115,1920935.7925,1574330.5727249545,14813.02,617.93
1725,GA,10628020,Tetracyclines,201905,67802.2509,1966866.566,1613262.4930041796,15179.33,637.96
1726,GA,10628020,Tetracyclines,201906,58867.6136,1735904.3674,1414606.104709643,13310.16,553.89
1727,GA,10628020,Tetracyclines,201907,59649.9954,1809205.9795,1452722.1455065857,13668.79,561.25
1728,GA,10628020,Tetracyclines,201908,62512.1156,1875225.4821000001,1519116.743840288,14293.51,588.18
1729,GA,10628020,Tetracyclines,201909,60628.094900000004,1775528.4404,1445081.04246597,13596.9,570.46
1730,GA,10628020,Tetracyclines,201910,66091.8314,1953703.8612,1597424.0809517372,15030.31,621.86
1731,GA,10628020,Tetracyclines,201911,67403.3571,1909197.6668,1585935.2316192961,14922.21,634.2
1732,GA,10628020,Tetracyclines,201912,77978.8346,2140944.1779,1794819.337651877,16887.62,733.71
1733,GA,10628020,Trimethoprim and combinations,201901,57816.5565,1789028.1075,2070493.8652522496,19481.46,544.0
1734,GA,10628020,Trimethoprim and combinations,201902,51401.3045,1627827.0826,1832269.7553131366,17239.99,483.64
1735,GA,10628020,Trimethoprim and combinations,201903,55548.2063,1753831.1358,1975055.5526764619,18583.48,522.66
1736,GA,10628020,Trimethoprim and combinations,201904,54470.3668,1723456.2732,1918520.7189141072,18051.53,512.52
1737,GA,10628020,Trimethoprim and combinations,201905,56952.8576,1810418.9087,2018013.685178641,18987.67,535.87
1738,GA,10628020,Trimethoprim and combinations,201906,54232.9337,1716590.8736,1918990.8612429972,18055.96,510.28
1739,GA,10628020,Trimethoprim and combinations,201907,59670.4221,1894865.4139,2112146.6251107967,19873.38,561.44
1740,GA,10628020,Trimethoprim and combinations,201908,60129.4904,1920314.7191,2122366.708469,19969.54,565.76
1741,GA,10628020,Trimethoprim and combinations,201909,56684.4912,1826991.6062,1994329.097318512,18764.82,533.35
1742,GA,10628020,Trimethoprim and combinations,201910,58535.3068,1848544.3335,2058514.1130598686,19368.75,550.76
1743,GA,10628020,Trimethoprim and combinations,201911,51557.2765,1649527.6584,1822487.407838974,17147.95,485.11
1744,GA,10628020,Trimethoprim and combinations,201912,52760.9297,1645424.1934,1867715.0467939242,17573.5,496.43
1745,HI,1415615,Aminoglycosides,201901,57.2739,787.6405,87.77434912000001,6.2,4.05
1746,HI,1415615,Aminoglycosides,201902,46.1076,552.3763,63.22902208,4.47,3.26
1747,HI,1415615,Aminoglycosides,201903,44.608200000000004,726.5477,74.87764088,5.29,3.15
1748,HI,1415615,Aminoglycosides,201904,53.184799999999996,676.3078,77.6388823,5.48,3.76
1749,HI,1415615,Aminoglycosides,201905,42.3127,896.0005,93.17758792000001,6.58,2.99
1750,HI,1415615,Aminoglycosides,201906,58.3633,760.0775,93.67358539,6.62,4.12
1751,HI,1415615,Aminoglycosides,201907,54.5505,815.5847,95.75751184,6.76,3.85
1752,HI,1415615,Aminoglycosides,201908,51.1441,878.2188,110.78162922,7.83,3.61
1753,HI,1415615,Aminoglycosides,201909,36.1001,336.7594,40.5491844,2.86,2.55
1754,HI,1415615,Aminoglycosides,201910,57.2325,1286.056,180.97627260000002,12.78,4.04
1755,HI,1415615,Aminoglycosides,201911,44.4225,1374.1413,238.67786988,16.86,3.14
1756,HI,1415615,Aminoglycosides,201912,50.035,1536.4837,817.08178672,57.72,3.53
1757,HI,1415615,Broad-spectrum Penicillins,201901,22303.8925,1201830.7236,193254.026225,13651.59,1575.56
1758,HI,1415615,Broad-spectrum Penicillins,201902,21024.3519,1229680.1237,181199.63411166667,12800.06,1485.17
1759,HI,1415615,Broad-spectrum Penicillins,201903,22368.6739,1265465.6116,193028.10405166665,13635.64,1580.14
1760,HI,1415615,Broad-spectrum Penicillins,201904,20916.5642,1216939.3656,181410.62224166666,12814.97,1477.56
1761,HI,1415615,Broad-spectrum Penicillins,201905,21208.1644,1219691.0977999999,183339.86616,12951.25,1498.16
1762,HI,1415615,Broad-spectrum Penicillins,201906,17818.9407,940654.2394,154546.37925333335,10917.26,1258.74
1763,HI,1415615,Broad-spectrum Penicillins,201907,17339.0924,866901.0885,149938.665085,10591.77,1224.85
1764,HI,1415615,Broad-spectrum Penicillins,201908,17797.994,900735.432,154046.57357666668,10881.95,1257.26
1765,HI,1415615,Broad-spectrum Penicillins,201909,17305.4431,934702.6151,149562.28688166666,10565.18,1222.47
1766,HI,1415615,Broad-spectrum Penicillins,201910,18934.0416,1020086.6782,162520.52826166668,11480.56,1337.51
1767,HI,1415615,Broad-spectrum Penicillins,201911,18683.797,1058895.5186,162015.73133666665,11444.9,1319.84
1768,HI,1415615,Broad-spectrum Penicillins,201912,20676.117400000003,1134767.8783,180753.06631481106,12768.52,1460.57
1769,HI,1415615,Carbapenems,201901,5.992900000000001,34.2202,29.523699999999998,2.09,0.42
1770,HI,1415615,Carbapenems,201902,2.2133,21.0209,21.0209,1.48,0.16
1771,HI,1415615,Carbapenems,201903,2.2055,18.6659,18.6659,1.32,0.16
1772,HI,1415615,Carbapenems,201904,1.9629,29.593,9.864333333333333,0.7,0.14
1773,HI,1415615,Carbapenems,201905,3.9177,45.2279,20.2639,1.43,0.28
1774,HI,1415615,Carbapenems,201907,1.1143,7.8001,7.8001,0.55,0.08
1775,HI,1415615,Carbapenems,201908,0.9893,3.9572,0.6595333333333333,0.05,0.07
1776,HI,1415615,Carbapenems,201909,1.1304,7.9128,7.9128,0.56,0.08
1777,HI,1415615,Carbapenems,201910,2.197,18.7294,18.7294,1.32,0.16
1778,HI,1415615,Carbapenems,201911,2.1573,15.1011,15.1011,1.07,0.15
1779,HI,1415615,Cephalosporins,201901,9946.0851,401176.2589,72917.01225593999,5150.91,702.6
1780,HI,1415615,Cephalosporins,201902,8698.6415,352441.637,63333.749836920004,4473.94,614.48
1781,HI,1415615,Cephalosporins,201903,9330.3802,380355.5446,69123.43872324,4882.93,659.1
1782,HI,1415615,Cephalosporins,201904,9302.2287,380557.0011,68163.1625619,4815.09,657.12
1783,HI,1415615,Cephalosporins,201905,9905.634900000001,410797.6712,71545.75471952,5054.04,699.74
1784,HI,1415615,Cephalosporins,201906,9076.955100000001,372854.0663,65702.22009276,4641.25,641.2
1785,HI,1415615,Cephalosporins,201907,9646.0209,410465.8848,69437.70164528,4905.13,681.4
1786,HI,1415615,Cephalosporins,201908,9624.5817,406518.05809999997,67775.32697628,4787.69,679.89
1787,HI,1415615,Cephalosporins,201909,9152.3216,373907.2668,65741.2278374,4644.0,646.53
1788,HI,1415615,Cephalosporins,201910,9990.288,411923.4003,71860.47374446,5076.27,705.72
1789,HI,1415615,Cephalosporins,201911,9510.6397,399463.79720000003,70026.0088555,4946.68,671.84
1790,HI,1415615,Cephalosporins,201912,10111.2788,407858.2358,73419.86674706,5186.43,714.27
1791,HI,1415615,Glycopeptides,201901,55.3797,3013.6192,167.22532523466813,11.81,3.91
1792,HI,1415615,Glycopeptides,201902,44.7257,2659.5882,145.3652004118029,10.27,3.16
1793,HI,1415615,Glycopeptides,201903,48.146,2025.5056,140.62078125,9.93,3.4
1794,HI,1415615,Glycopeptides,201904,50.215199999999996,2938.4339999999997,247.22487514768912,17.46,3.55
1795,HI,1415615,Glycopeptides,201905,50.1895,2879.1576,337.4622252775863,23.84,3.55
1796,HI,1415615,Glycopeptides,201906,64.2218,4499.0667,288.59973174945526,20.39,4.54
1797,HI,1415615,Glycopeptides,201907,69.112,3036.945,276.4085625559799,19.53,4.88
1798,HI,1415615,Glycopeptides,201908,66.5853,4110.5428,198.6436628515929,14.03,4.7
1799,HI,1415615,Glycopeptides,201909,59.4934,4119.3825,205.33891918659657,14.51,4.2
1800,HI,1415615,Glycopeptides,201910,62.2322,3542.7365,175.00273161661886,12.36,4.4
1801,HI,1415615,Glycopeptides,201911,47.1421,3705.4305,168.3486569675263,11.89,3.33
1802,HI,1415615,Glycopeptides,201912,64.5637,3508.6594,206.94787517848425,14.62,4.56
1803,HI,1415615,Macrolides,201901,20203.8319,317748.0554,118391.210266,8363.24,1427.21
1804,HI,1415615,Macrolides,201902,18522.1411,281845.8197,106878.63761420001,7549.98,1308.42
1805,HI,1415615,Macrolides,201903,19569.1932,289940.4103,111992.53810779999,7911.23,1382.38
1806,HI,1415615,Macrolides,201904,17050.4986,277903.7679,100386.0308302,7091.34,1204.46
1807,HI,1415615,Macrolides,201905,17115.1731,288960.256,100188.8223687,7077.41,1209.03
1808,HI,1415615,Macrolides,201906,14023.208200000001,249330.0635,84116.0711032,5942.02,990.61
1809,HI,1415615,Macrolides,201907,12618.9906,240546.3877,78328.5052361,5533.18,891.41
1810,HI,1415615,Macrolides,201908,12475.588600000001,255134.90790000002,76148.35441480001,5379.17,881.28
1811,HI,1415615,Macrolides,201909,12524.5895,231855.3263,74957.7951179,5295.07,884.75
1812,HI,1415615,Macrolides,201910,13881.564,251535.8401,83284.0335106,5883.24,980.6
1813,HI,1415615,Macrolides,201911,14541.959,254838.27419999999,86268.26018859999,6094.05,1027.25
1814,HI,1415615,Macrolides,201912,17911.8227,275549.4326,104293.74813759999,7367.38,1265.3
1815,HI,1415615,Narrow-spectrum Penicillins,201901,1528.2551,56889.731,10586.944275,747.87,107.96
1816,HI,1415615,Narrow-spectrum Penicillins,201902,1343.1992,52074.2039,9275.8166375,655.25,94.88
1817,HI,1415615,Narrow-spectrum Penicillins,201903,1416.5027,56814.2987,9687.0446125,684.3,100.06
1818,HI,1415615,Narrow-spectrum Penicillins,201904,1509.0623,58582.002,10410.155575,735.38,106.6
1819,HI,1415615,Narrow-spectrum Penicillins,201905,1448.7246,58948.8624,9943.721625,702.43,102.34
1820,HI,1415615,Narrow-spectrum Penicillins,201906,1337.3345,49463.4352,9429.546975,666.11,94.47
1821,HI,1415615,Narrow-spectrum Penicillins,201907,1349.3388,51630.708900000005,9360.085675,661.2,95.32
1822,HI,1415615,Narrow-spectrum Penicillins,201908,1418.0941,56918.6023,9983.366075,705.23,100.18
1823,HI,1415615,Narrow-spectrum Penicillins,201909,1210.396,46134.3105,8682.9860125,613.37,85.5
1824,HI,1415615,Narrow-spectrum Penicillins,201910,1454.3139,53477.776600000005,9951.3631625,702.97,102.73
1825,HI,1415615,Narrow-spectrum Penicillins,201911,1298.2879,50369.1471,9237.55715,652.55,91.71
1826,HI,1415615,Narrow-spectrum Penicillins,201912,1387.9042,51752.6311,9700.4605375,685.25,98.04
1827,HI,1415615,Others,201901,24.0948,5982.8165,292.75124166461507,20.68,1.7
1828,HI,1415615,Others,201902,22.1088,4788.9580000000005,336.21536880069345,23.75,1.56
1829,HI,1415615,Others,201903,29.6833,9171.208999999999,359.45056460915583,25.39,2.1
1830,HI,1415615,Others,201904,29.9208,4636.6167000000005,332.47768985953127,23.49,2.11
1831,HI,1415615,Others,201905,28.0796,7022.1654,481.69280673609796,34.03,1.98
1832,HI,1415615,Others,201906,18.5178,3468.071,247.62671067170436,17.49,1.31
1833,HI,1415615,Others,201907,25.374499999999998,4371.1443,297.15704444854754,20.99,1.79
1834,HI,1415615,Others,201908,32.5106,8299.7103,419.3502340788243,29.62,2.3
1835,HI,1415615,Others,201909,21.543100000000003,3345.7884999999997,231.47050457245072,16.35,1.52
1836,HI,1415615,Others,201910,31.840500000000002,7665.5115,376.05312396940417,26.56,2.25
1837,HI,1415615,Others,201911,32.4681,6291.6045,433.5620851380834,30.63,2.29
1838,HI,1415615,Others,201912,16.5427,3120.408,211.3622859305019,14.93,1.17
1839,HI,1415615,Oxazolidinones,201901,32.3421,1395.5921,414.17145079084,29.26,2.28
1840,HI,1415615,Oxazolidinones,201902,25.1569,1148.3192,262.21385086054,18.52,1.78
1841,HI,1415615,Oxazolidinones,201903,30.7373,1891.3932,427.40860142976,30.19,2.17
1842,HI,1415615,Oxazolidinones,201904,47.6108,1741.8487,627.1208506892,44.3,3.36
1843,HI,1415615,Oxazolidinones,201905,31.0482,1615.1594,307.68495137902,21.74,2.19
1844,HI,1415615,Oxazolidinones,201906,24.6198,1479.0331999999999,340.89710109964,24.08,1.74
1845,HI,1415615,Oxazolidinones,201907,34.4036,2216.9678999999996,407.59745193348,28.79,2.43
1846,HI,1415615,Oxazolidinones,201908,31.299,1570.8594,329.404701258,23.27,2.21
1847,HI,1415615,Oxazolidinones,201909,24.752299999999998,2119.1206,345.77605196906,24.43,1.75
1848,HI,1415615,Oxazolidinones,201910,50.1153,2385.0146999999997,540.80400180666,38.2,3.54
1849,HI,1415615,Oxazolidinones,201911,36.2594,1937.3316,456.17055141378,32.22,2.56
1850,HI,1415615,Oxazolidinones,201912,32.0503,842.091,355.30100018964004,25.1,2.26
1851,HI,1415615,Polymyxins,201911,0.9809,117.708,117.708,8.31,0.07
1852,HI,1415615,Polymyxins,201912,0.9616,115.392,115.392,8.15,0.07
1853,HI,1415615,Quinolones,201901,6355.971399999999,88827.1183,52320.9909,3695.99,448.99
1854,HI,1415615,Quinolones,201902,5695.9253,78390.0007,46650.3346,3295.41,402.36
1855,HI,1415615,Quinolones,201903,6013.4666,84746.0415,50777.089,3586.93,424.8
1856,HI,1415615,Quinolones,201904,5927.0952,84340.4942,48504.4543,3426.39,418.69
1857,HI,1415615,Quinolones,201905,6032.7414,85563.8327,49498.194375,3496.59,426.16
1858,HI,1415615,Quinolones,201906,5397.2749,75830.5378,43770.32935,3091.97,381.27
1859,HI,1415615,Quinolones,201907,5669.9752,82379.9634,46368.55325,3275.51,400.53
1860,HI,1415615,Quinolones,201908,5637.9531,81543.2641,46112.800325000004,3257.44,398.27
1861,HI,1415615,Quinolones,201909,5196.165,75055.3109,42286.337475,2987.14,367.06
1862,HI,1415615,Quinolones,201910,5395.0933,77689.9706,43458.426525,3069.93,381.11
1863,HI,1415615,Quinolones,201911,4990.6966,71034.9374,41282.0473,2916.19,352.55
1864,HI,1415615,Quinolones,201912,5418.5241000000005,75578.2015,44274.6643,3127.59,382.77
1865,HI,1415615,Tetracyclines,201901,6160.6136,209740.2742,163073.05758753343,11519.59,435.19
1866,HI,1415615,Tetracyclines,201902,5431.4228,179924.5627,144125.4655779468,10181.12,383.68
1867,HI,1415615,Tetracyclines,201903,6020.989,196789.9074,159636.94362359477,11276.86,425.33
1868,HI,1415615,Tetracyclines,201904,5751.174,187339.4196,149005.25104514617,10525.83,406.27
1869,HI,1415615,Tetracyclines,201905,6102.9365,196668.5843,158097.51295316493,11168.12,431.12
1870,HI,1415615,Tetracyclines,201906,5501.4591,180851.7082,145149.77688058038,10253.48,388.63
1871,HI,1415615,Tetracyclines,201907,5839.128,188640.2936,148336.70883861755,10478.61,412.48
1872,HI,1415615,Tetracyclines,201908,5845.0209,195132.5533,157813.28424283318,11148.04,412.9
1873,HI,1415615,Tetracyclines,201909,5452.2477,179219.4677,143636.98785298356,10146.61,385.15
1874,HI,1415615,Tetracyclines,201910,6003.5392999999995,197448.9399,156151.79314138854,11030.67,424.09
1875,HI,1415615,Tetracyclines,201911,6047.9258,211454.69700000001,179963.72594465874,12712.76,427.23
1876,HI,1415615,Tetracyclines,201912,6194.2817000000005,188175.1581,152652.69032432474,10783.49,437.57
1877,HI,1415615,Trimethoprim and combinations,201901,4851.1083,146656.52479999998,170921.68331900972,12074.02,342.69
1878,HI,1415615,Trimethoprim and combinations,201902,4122.3523000000005,123967.1183,142909.7134069544,10095.24,291.21
1879,HI,1415615,Trimethoprim and combinations,201903,4458.172500000001,134222.7364,157292.39071370973,11111.24,314.93
1880,HI,1415615,Trimethoprim and combinations,201904,4439.1574,136717.247,154249.03871096647,10896.26,313.59
